Title 1,Title 2,Similarity Score,annotation_label,word_count_Title1,word_count_Title2
does the classification of intangibles matter? an equivalence testing,"states, scientists urge drinking water standard for epa radiological guide",33.0,0,9,10
does the classification of intangibles matter? an equivalence testing,thresholds and regime change in the market for renewable identification numbers,32.0,0,9,11
does the classification of intangibles matter? an equivalence testing,"crisis, risk culture and the role model of the honourable merchant",41.0,0,9,11
does the classification of intangibles matter? an equivalence testing,preliminary study of solar electricity using comparative analysis,30.0,0,9,8
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,does performance related pay for teachers improve student performance? some evidence from india,57.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,the effect of essential medicines programme on rational use of medicines in china,41.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,spousal control and intra-household decision making: an experimental study in the philippines,45.0,0,13,12
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,54.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,impact of family planning health education on the knowledge and attitude among yasoujian women,56.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,analysis of the environmental effects of the clean heating policy in northern china,45.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,do political connections affect bank leverage? evidence from some middle eastern and north african countries,52.0,0,13,15
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,68.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,47.0,0,13,15
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,concentrate or diversify? the relationship between tenant concentration and reit performance,52.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,41.0,0,13,12
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,how do trade and communication costs shape the spatial organization of firms?,57.0,0,13,12
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,44.0,0,13,12
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,60.0,0,13,15
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,economics of the import of factors of production : comparative advantage and commercial policy,70.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,41.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,why a government might want to consider foreign currency denominated debt,45.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,53.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,construction of a reflective quality of life index for gauteng province in south africa,47.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,40.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,34.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,beyond obama's red lines: the syrian arab army and chemical warfare,59.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,"the recreational value of beaches in the nelson mandela bay area, south africa",52.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,what do prosecutors maximize? evidence from the careers of u.s. attorneys,53.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,on the tacit collusion equilibria of a dynamic duopoly investment game,48.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,role of digital economy and technology adoption for financial inclusion in india,52.0,0,13,12
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,"epa eyes broad review of state, regional clean water permit programs",56.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",53.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,the predicting model of urban residents pension income and expenditure based on multiple linear regression,38.0,0,13,15
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,41.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,thresholds and regime change in the market for renewable identification numbers,43.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,"crisis, risk culture and the role model of the honourable merchant",52.0,0,13,11
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,51.0,0,13,14
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,distributors segments of the division of surgical materials: an application of multivariate analysis,56.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,economic analysis of wind and caes hybrid system using biomass based energy storage,43.0,0,13,13
surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,53.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,does performance related pay for teachers improve student performance? some evidence from india,60.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,the effect of essential medicines programme on rational use of medicines in china,52.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,spousal control and intra-household decision making: an experimental study in the philippines,42.0,0,13,12
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,55.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,impact of family planning health education on the knowledge and attitude among yasoujian women,53.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,analysis of the environmental effects of the clean heating policy in northern china,52.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,do political connections affect bank leverage? evidence from some middle eastern and north african countries,51.0,0,13,15
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,47.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,40.0,0,13,15
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,concentrate or diversify? the relationship between tenant concentration and reit performance,47.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,56.0,0,13,12
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,how do trade and communication costs shape the spatial organization of firms?,46.0,0,13,12
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,45.0,0,13,12
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,57.0,0,13,15
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,economics of the import of factors of production : comparative advantage and commercial policy,47.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,60.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,why a government might want to consider foreign currency denominated debt,58.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,53.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,construction of a reflective quality of life index for gauteng province in south africa,44.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,51.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,49.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,beyond obama's red lines: the syrian arab army and chemical warfare,66.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,"the recreational value of beaches in the nelson mandela bay area, south africa",63.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,what do prosecutors maximize? evidence from the careers of u.s. attorneys,62.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,on the tacit collusion equilibria of a dynamic duopoly investment game,49.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,role of digital economy and technology adoption for financial inclusion in india,43.0,0,13,12
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,"epa eyes broad review of state, regional clean water permit programs",61.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",54.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,the predicting model of urban residents pension income and expenditure based on multiple linear regression,53.0,0,13,15
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,50.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,thresholds and regime change in the market for renewable identification numbers,58.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,"crisis, risk culture and the role model of the honourable merchant",59.0,0,13,11
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,60.0,0,13,14
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,distributors segments of the division of surgical materials: an application of multivariate analysis,43.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,economic analysis of wind and caes hybrid system using biomass based energy storage,60.0,0,13,13
unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,54.0,0,13,14
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,motivational interviewing retention counseling and adherence to early infant diagnostic hiv testing schedule in south africa: the paedlink randomized trial,50.0,0,18,20
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,the effect of conditional transfers on school performance and child labor: evidence from an ex-post impact evaluation in costa rica,40.0,0,18,20
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,44.0,0,18,16
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,the gender and generational consequences of the demographic transition and population policy: an assessment of the micro and macro linkages,36.0,0,18,20
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,which firms benefit from strengthening contract enforcement? foreignness as an asset at exit in emerging economies private equity,60.0,0,18,18
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,59.0,0,18,16
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,an empirical retrospect of the impacts of government expenditures on economic growth: new evidence from the nigerian economy,53.0,0,18,18
thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,57.0,0,18,18
construction of a reflective quality of life index for gauteng province in south africa,does performance related pay for teachers improve student performance? some evidence from india,48.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,the effect of essential medicines programme on rational use of medicines in china,34.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,spousal control and intra-household decision making: an experimental study in the philippines,46.0,0,14,12
construction of a reflective quality of life index for gauteng province in south africa,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,43.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,impact of family planning health education on the knowledge and attitude among yasoujian women,47.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,analysis of the environmental effects of the clean heating policy in northern china,34.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,54.0,0,14,16
construction of a reflective quality of life index for gauteng province in south africa,do political connections affect bank leverage? evidence from some middle eastern and north african countries,41.0,0,14,15
construction of a reflective quality of life index for gauteng province in south africa,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,69.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,36.0,0,14,15
construction of a reflective quality of life index for gauteng province in south africa,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,54.0,0,14,12
construction of a reflective quality of life index for gauteng province in south africa,how do trade and communication costs shape the spatial organization of firms?,46.0,0,14,12
construction of a reflective quality of life index for gauteng province in south africa,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,35.0,0,14,12
construction of a reflective quality of life index for gauteng province in south africa,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,55.0,0,14,15
construction of a reflective quality of life index for gauteng province in south africa,economics of the import of factors of production : comparative advantage and commercial policy,37.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,45.0,0,14,16
construction of a reflective quality of life index for gauteng province in south africa,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,48.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,47.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,44.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,33.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,43.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,"the recreational value of beaches in the nelson mandela bay area, south africa",45.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,role of digital economy and technology adoption for financial inclusion in india,41.0,0,14,12
construction of a reflective quality of life index for gauteng province in south africa,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",48.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,the predicting model of urban residents pension income and expenditure based on multiple linear regression,51.0,0,14,15
construction of a reflective quality of life index for gauteng province in south africa,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,44.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,48.0,0,14,14
construction of a reflective quality of life index for gauteng province in south africa,distributors segments of the division of surgical materials: an application of multivariate analysis,41.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,economic analysis of wind and caes hybrid system using biomass based energy storage,52.0,0,14,13
construction of a reflective quality of life index for gauteng province in south africa,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,48.0,0,14,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,does performance related pay for teachers improve student performance? some evidence from india,51.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,the effect of essential medicines programme on rational use of medicines in china,35.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,spousal control and intra-household decision making: an experimental study in the philippines,37.0,0,13,12
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,44.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,impact of family planning health education on the knowledge and attitude among yasoujian women,50.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,analysis of the environmental effects of the clean heating policy in northern china,39.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,do political connections affect bank leverage? evidence from some middle eastern and north african countries,52.0,0,13,15
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,66.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,47.0,0,13,15
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,concentrate or diversify? the relationship between tenant concentration and reit performance,48.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,53.0,0,13,12
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,how do trade and communication costs shape the spatial organization of firms?,43.0,0,13,12
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,44.0,0,13,12
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,56.0,0,13,15
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,economics of the import of factors of production : comparative advantage and commercial policy,52.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,47.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,why a government might want to consider foreign currency denominated debt,37.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,40.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,51.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,construction of a reflective quality of life index for gauteng province in south africa,33.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,42.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,beyond obama's red lines: the syrian arab army and chemical warfare,55.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,"the recreational value of beaches in the nelson mandela bay area, south africa",44.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,what do prosecutors maximize? evidence from the careers of u.s. attorneys,35.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,on the tacit collusion equilibria of a dynamic duopoly investment game,42.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,role of digital economy and technology adoption for financial inclusion in india,52.0,0,13,12
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,"epa eyes broad review of state, regional clean water permit programs",50.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",45.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,the predicting model of urban residents pension income and expenditure based on multiple linear regression,50.0,0,13,15
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,45.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,thresholds and regime change in the market for renewable identification numbers,41.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,"crisis, risk culture and the role model of the honourable merchant",40.0,0,13,11
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,43.0,0,13,14
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,distributors segments of the division of surgical materials: an application of multivariate analysis,42.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,economic analysis of wind and caes hybrid system using biomass based energy storage,39.0,0,13,13
the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,51.0,0,13,14
local and urban development in the european union,the economic benefits of returned-global chinese ipos,30.0,0,8,7
local and urban development in the european union,gmm estimation of non-gaussian structural vector autoregression,40.0,0,8,7
local and urban development in the european union,an index of competitiveness and cooperativeness for normal-form games,36.0,0,8,9
local and urban development in the european union,volatility-adjusted 60/40 versus 100--new risk investing paradigm,48.0,0,8,7
local and urban development in the european union,distortions of national policies to renewable energy cooperation mechanisms,36.0,0,8,9
local and urban development in the european union,law and finance in britain c. 1900,35.0,0,8,7
local and urban development in the european union,the productivity puzzle in business services,33.0,0,8,6
local and urban development in the european union,lessons from the financial crisis of 1907,38.0,0,8,7
local and urban development in the european union,recent changes in the u.s. business cycle,34.0,0,8,7
local and urban development in the european union,impacts of native american casinos and resorts on local hotels,33.0,0,8,10
local and urban development in the european union,an empirical investigation into students' experience of fuel poverty,33.0,0,8,9
local and urban development in the european union,cooperation in symmetric duopolies with demand inertia,29.0,0,8,7
local and urban development in the european union,on signaling disability in anonymous economic games,34.0,0,8,7
local and urban development in the european union,does the classification of intangibles matter? an equivalence testing,36.0,0,8,9
local and urban development in the european union,when youâve seen one financial crisisâ¦,31.0,0,8,6
local and urban development in the european union,on the pitman estimator for a family of non-regular distributions,38.0,0,8,10
local and urban development in the european union,counterterror intelligence operations and terror attacks,33.0,0,8,6
local and urban development in the european union,water for sustainable development in africa,24.0,0,8,6
local and urban development in the european union,using growth curves to determine the timing of booster sessions,42.0,0,8,10
local and urban development in the european union,legal literacy for muslim converts in malaysia,35.0,0,8,7
local and urban development in the european union,"budgets permitting, marines could be fighting alongside robots by 2020s",42.0,0,8,10
local and urban development in the european union,conflict-of-interest concerns raised in fda reg science collaborations,37.0,0,8,8
local and urban development in the european union,the centrality of jerusalem to an end of conflict agreement,28.0,0,8,10
local and urban development in the european union,"does hiring at the ""wrong"" time pay off?",35.0,0,8,8
local and urban development in the european union,purchasing power of workers in the soviet union,30.0,0,8,8
local and urban development in the european union,final epa rule speeds emissions cuts from hand-held engines,28.0,0,8,9
local and urban development in the european union,"states, scientists urge drinking water standard for epa radiological guide",47.0,0,8,10
local and urban development in the european union,preliminary study of solar electricity using comparative analysis,38.0,0,8,8
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,does performance related pay for teachers improve student performance? some evidence from india,43.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the effect of essential medicines programme on rational use of medicines in china,35.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,spousal control and intra-household decision making: an experimental study in the philippines,27.0,0,14,12
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,40.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,impact of family planning health education on the knowledge and attitude among yasoujian women,44.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,analysis of the environmental effects of the clean heating policy in northern china,43.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,43.0,0,14,16
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,do political connections affect bank leverage? evidence from some middle eastern and north african countries,38.0,0,14,15
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,56.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,39.0,0,14,15
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,41.0,0,14,12
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,how do trade and communication costs shape the spatial organization of firms?,49.0,0,14,12
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,36.0,0,14,12
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,52.0,0,14,15
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,economics of the import of factors of production : comparative advantage and commercial policy,50.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,46.0,0,14,16
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,33.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,34.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,49.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,construction of a reflective quality of life index for gauteng province in south africa,43.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,42.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,"the recreational value of beaches in the nelson mandela bay area, south africa",46.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,role of digital economy and technology adoption for financial inclusion in india,46.0,0,14,12
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",47.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,the predicting model of urban residents pension income and expenditure based on multiple linear regression,24.0,0,14,15
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,33.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,37.0,0,14,14
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,distributors segments of the division of surgical materials: an application of multivariate analysis,40.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,economic analysis of wind and caes hybrid system using biomass based energy storage,41.0,0,14,13
improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,39.0,0,14,14
when youâve seen one financial crisisâ¦,the economic benefits of returned-global chinese ipos,27.0,0,6,7
when youâve seen one financial crisisâ¦,gmm estimation of non-gaussian structural vector autoregression,35.0,0,6,7
when youâve seen one financial crisisâ¦,violent video games and crime,21.0,0,6,5
when youâve seen one financial crisisâ¦,volatility-adjusted 60/40 versus 100--new risk investing paradigm,45.0,0,6,7
when youâve seen one financial crisisâ¦,law and finance in britain c. 1900,24.0,0,6,7
when youâve seen one financial crisisâ¦,the productivity puzzle in business services,24.0,0,6,6
when youâve seen one financial crisisâ¦,lessons from the financial crisis of 1907,23.0,0,6,7
